tenant_id,tax_rule_id,origin_uf,destination_uf,operation_type,tax_type,rate,rate_unit,base_rule,credit_rule,valid_from,valid_to,source_confidence,source_ref,notes
empresa_1,empresa_1_icms_0173,DF,MT,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0174,DF,MS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0175,DF,MG,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0176,DF,PA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0177,DF,PB,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0178,DF,PR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0179,DF,PE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0180,DF,PI,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0181,DF,RJ,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0182,DF,RN,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0183,DF,RS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0184,DF,RO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0185,DF,RR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0186,DF,SC,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0187,DF,SP,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0188,DF,SE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0189,DF,TO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0190,ES,AC,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0191,ES,AL,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0192,ES,AP,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0193,ES,AM,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0194,ES,BA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0195,ES,CE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0196,ES,DF,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0197,ES,ES,interna,icms_interstate,,decimal_rate,operação interna,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0198,ES,GO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0199,ES,MA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0200,ES,MT,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0201,ES,MS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0202,ES,MG,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0203,ES,PA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0204,ES,PB,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0205,ES,PR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0206,ES,PE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0207,ES,PI,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0208,ES,RJ,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0209,ES,RN,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0210,ES,RS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0211,ES,RO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0212,ES,RR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0213,ES,SC,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0214,ES,SP,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0215,ES,SE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0216,ES,TO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0217,GO,AC,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0218,GO,AL,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0219,GO,AP,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0220,GO,AM,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0221,GO,BA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0222,GO,CE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0223,GO,DF,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0224,GO,ES,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0225,GO,GO,interna,icms_interstate,,decimal_rate,operação interna,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0226,GO,MA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0227,GO,MT,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0228,GO,MS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0229,GO,MG,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0230,GO,PA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0231,GO,PB,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0232,GO,PR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0233,GO,PE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0234,GO,PI,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0235,GO,RJ,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0236,GO,RN,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0237,GO,RS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0238,GO,RO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0239,GO,RR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0240,GO,SC,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0241,GO,SP,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0242,GO,SE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0243,GO,TO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0244,MA,AC,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0245,MA,AL,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0246,MA,AP,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0247,MA,AM,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0248,MA,BA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0249,MA,CE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0250,MA,DF,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0251,MA,ES,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0252,MA,GO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0253,MA,MA,interna,icms_interstate,,decimal_rate,operação interna,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0254,MA,MT,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0255,MA,MS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0256,MA,MG,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0257,MA,PA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0258,MA,PB,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0259,MA,PR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0260,MA,PE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0261,MA,PI,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0262,MA,RJ,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0263,MA,RN,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0264,MA,RS,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0265,MA,RO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0266,MA,RR,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0267,MA,SC,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0268,MA,SP,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0269,MA,SE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0270,MA,TO,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0271,MT,AC,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0272,MT,AL,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0273,MT,AP,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0274,MT,AM,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0275,MT,BA,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
empresa_1,empresa_1_icms_0276,MT,CE,interestadual,icms_interstate,0.12,decimal_rate,interestadual 12%,,1989-05-19,,external_official,https://legis.senado.leg.br/norma/586152/publicacao/15646891,Matriz de apoio; confrontar com Dados_Tributário da Empresa 2 quando aplicável.
